course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,revenue,yaer,year
1223336,Photoshop Essentials - Uma Introdução Detalhada,https://www.udemy.com/photoshop-introducao/,False,0,800,39.0,24.0,Beginner Level,2.5,2017-05-22 09:58:21+00:00,Graphic Design,0,2017,2017
1257870,Photoshop CC 2015 Top New Features,https://www.udemy.com/photoshop-cc-2015-top-new-features/,False,0,1477,3.0,13.0,All Levels,0.65,2017-06-26 19:37:58+00:00,Graphic Design,0,2017,2017
1165016,Surface Pattern Design : Create Scandinavian Patterns,https://www.udemy.com/surface-pattern-design-scandinavian-art-research-to-finished-design/,True,40,390,6.0,8.0,All Levels,0.7,2017-04-04 15:03:18+00:00,Graphic Design,15600,2017,2017
1211198,Illustrative Surface Patterns Design : From Life To Products,https://www.udemy.com/illustrative-surface-patterns-design-from-life-moments-to-products/,True,40,253,1.0,14.0,All Levels,1.0,2017-05-23 22:39:46+00:00,Graphic Design,10120,2017,2017
1168910,Easy Illustration and 2D Animation,https://www.udemy.com/easy-illustration-and-2d-animation/,True,65,56,16.0,7.0,All Levels,0.566666667,2017-04-18 16:12:42+00:00,Graphic Design,3640,2017,2017
1260674,Learn Comic Book Color Flatting! (Coloring Assistant role),https://www.udemy.com/flatting/,False,0,946,3.0,6.0,Beginner Level,0.666666667,2017-06-20 17:57:00+00:00,Graphic Design,0,2017,2017
1265678,CORSO COMPLETO DI E-ON VUE X-STREAM PER TUTTI,https://www.udemy.com/corso-completo-di-e-on-vue-x-stream-per-tutti/,True,70,3,1.0,20.0,All Levels,3.5,2017-06-23 21:37:55+00:00,Graphic Design,210,2017,2017
1164570,调色高级讲解,https://www.udemy.com/dezepioy/,True,200,4,2.0,8.0,Beginner Level,1.0,2017-03-31 17:16:15+00:00,Graphic Design,800,2017,2017
1007622,Infodesign,https://www.udemy.com/infodesign/,True,50,2,1.0,12.0,Beginner Level,1.5,2017-03-24 00:39:48+00:00,Graphic Design,100,2017,2017
1069348,Affinity Designer - tworzenie wzorków,https://www.udemy.com/affinity-designer-tworzenie-wzorkow/,True,20,1,1.0,11.0,Beginner Level,1.5,2017-01-13 20:08:41+00:00,Graphic Design,20,2017,2017
1177670,Texturing For Designers - Bring Life to Design With Textures,https://www.udemy.com/texturing-for-designers-bring-life-to-design-with-textures/,True,60,201,0.0,12.0,All Levels,1.0,2017-04-18 00:47:52+00:00,Graphic Design,12060,2017,2017
1101806,캔바(Canva)로 SNS 콘텐츠 만들기,https://www.udemy.com/canvasns/,True,30,44,13.0,19.0,Beginner Level,2.0,2017-02-06 21:39:19+00:00,Graphic Design,1320,2017,2017
1246168,Illustrator para criação de peças gráficas Design Gráfico,https://www.udemy.com/aula-de-illustrator-como-fazer-um-infografico/,True,100,33,3.0,41.0,Beginner Level,1.5,2017-06-13 04:15:20+00:00,Graphic Design,3300,2017,2017
1242692,Photoshop Workflow - Manipulação de imagem para Publicidade,https://www.udemy.com/photoshop-workflow-profissional/,True,135,20,8.0,53.0,Expert Level,12.5,2017-06-28 03:28:04+00:00,Graphic Design,2700,2017,2017
1185390,Como Produzir Ebook e Livros com Adobe Indesign CC e CS6,https://www.udemy.com/como-produzir-ebook-e-livros-com-adobe-indesign-cc/,True,80,37,,131.0,All Levels,12.5,2017-04-19 06:48:47+00:00,Graphic Design,2960,2017,2017
1245392,Voxel 3D Model Creation Course,https://www.udemy.com/voxel-3d-model-creation-course/,False,0,1031,9.0,8.0,All Levels,0.65,2017-06-08 22:46:39+00:00,Graphic Design,0,2017,2017
1199928,The Complete Canva Course,https://www.udemy.com/the-complete-canva-course-for-beginners/,True,200,68,11.0,48.0,All Levels,4.5,2017-05-10 17:12:51+00:00,Graphic Design,13600,2017,2017
1106490,The Design Theory Blitz,https://www.udemy.com/graphic-design-theory-blitz/,True,35,142,35.0,9.0,Beginner Level,0.7,2017-04-05 22:44:22+00:00,Graphic Design,4970,2017,2017
1156778,How to stylize your photos in Photoshop with color overlays,https://www.udemy.com/how-to-stylize-your-photos-in-photoshop-with-color-overlays/,False,0,3512,58.0,17.0,Beginner Level,1.5,2017-03-30 16:26:36+00:00,Graphic Design,0,2017,2017
1246636,Photoshop - Como criar Fusão de forma profissional,https://www.udemy.com/curso-de-photoshop-composicao-bombeiros/,True,30,38,6.0,34.0,All Levels,4.0,2017-06-12 13:19:09+00:00,Graphic Design,1140,2017,2017
1243016,Photoshop - Tratamento de pele profissional,https://www.udemy.com/como-fazer-retoque-de-pele-profissional-em-10-passos/,True,100,50,5.0,16.0,Intermediate Level,1.5,2017-06-06 14:22:28+00:00,Graphic Design,5000,2017,2017
1266468,Indesign - Para quem quer trabalhar com Design Gráfico,https://www.udemy.com/indesign-como-criar-layouts-pecas-graficas/,True,100,27,7.0,12.0,Intermediate Level,2.5,2017-06-27 02:48:29+00:00,Graphic Design,2700,2017,2017
1274846,Photoshop Avançado - Pós Produção e fusão com 3D,https://www.udemy.com/photoshop-avancado-pos-producao-e-fusao-com-3d/,True,135,15,0.0,6.0,Expert Level,1.0,2017-07-03 01:15:29+00:00,Graphic Design,2025,2017,2017
1093446,ABC do Adobe Illustrator,https://www.udemy.com/abc-do-adobe-illustrator/,True,35,115,15.0,56.0,Beginner Level,5.5,2017-02-06 14:36:41+00:00,Graphic Design,4025,2017,2017
1197810,Gestalt Principles & Pattern Design : Create Festive Pattern,https://www.udemy.com/gestalt-principles-surface-pattern-design-create-festive-pattern/,True,50,327,0.0,14.0,All Levels,1.0,2017-05-02 04:52:52+00:00,Graphic Design,16350,2017,2017
998580,Mobile App Design: From Beginner to Intermediate,https://www.udemy.com/mobile-app-design-from-beginner-to-intermediate/,True,140,896,21.0,108.0,All Levels,10.0,2017-02-20 17:42:07+00:00,Graphic Design,125440,2017,2017
1132572,How to Design an Awesome Letterhead in Adobe Illustrator,https://www.udemy.com/letterheaddesign/,False,0,4776,115.0,18.0,All Levels,0.566666667,2017-03-03 03:20:22+00:00,Graphic Design,0,2017,2017
1029436,Learn Cinema 4D: Create an Abstract Background,https://www.udemy.com/create-an-abstract-background/,True,20,2004,4.0,9.0,Beginner Level,0.566666667,2017-02-22 23:08:38+00:00,Graphic Design,40080,2017,2017
1165588,The Art of Icon Design: Create Custom Flat Icon Designs,https://www.udemy.com/the-art-of-icon-design-create-custom-flat-icon-designs/,True,90,778,2.0,24.0,All Levels,1.5,2017-04-04 15:04:21+00:00,Graphic Design,70020,2017,2017
1226182,Design Tickets and Vouchers in Photoshop and Illustrator,https://www.udemy.com/design-tickets-and-vouchers-in-photoshop-and-illustrator/,True,45,502,0.0,15.0,Beginner Level,2.5,2017-05-27 00:01:54+00:00,Graphic Design,22590,2017,2017
1027480,Create Animated Gif Advertising Banners in Photoshop CC,https://www.udemy.com/learn-how-to-create-animated-gif-advertising-banners-in-photoshop-cc/,True,85,1310,9.0,20.0,All Levels,1.0,2017-01-10 21:46:22+00:00,Graphic Design,111350,2017,2017
1219814,Photo Manipulation: Master Photo Editing,https://www.udemy.com/photo-manipulation-master-photo-editing/,True,75,326,6.0,,All Levels,1.0,2017-07-03 17:23:39+00:00,Graphic Design,24450,2017,2017
1035402,Learn Adobe Illustrator CC - All Essentials In 1 Hour!,https://www.udemy.com/learn-adobe-illustrator-cc-all-essentials-in-1-hour/,True,55,324,7.0,14.0,Beginner Level,1.0,2017-03-01 00:56:31+00:00,Graphic Design,17820,2017,2017
785328,Quickly Batch Export & Package Logo Files for Clients,https://www.udemy.com/quickly-batch-export-package-logo-files-for-clients/,True,20,489,10.0,5.0,Intermediate Level,0.683333333,2017-05-01 22:06:06+00:00,Graphic Design,9780,2017,2017
1151342,How to Design Simple Promotional Materials in Photoshop,https://www.udemy.com/how-to-design-simple-promotional-materials-in-photoshop/,True,55,521,5.0,23.0,Beginner Level,2.5,2017-04-04 21:04:48+00:00,Graphic Design,28655,2017,2017
1049380,画像加工の初心者だとしても、１週間でホームページのトップ画像を製作できるようになる画像製作講座,https://www.udemy.com/layeqrqk/,True,65,37,0.0,49.0,Beginner Level,4.0,2017-03-22 18:44:05+00:00,Graphic Design,2405,2017,2017
1216164,Photoshop - Automatização com Adobe Script,https://www.udemy.com/adobe-photoshop-scripting/,True,195,7,0.0,87.0,Intermediate Level,8.5,2017-05-15 21:32:29+00:00,Graphic Design,1365,2017,2017
1024800,دورة شامل لبرنامج إلستريتور للمبتدئين - Adobe illustrator CC,https://www.udemy.com/illustrator-basics/,True,30,1,1.0,24.0,Beginner Level,4.5,2017-06-08 16:27:53+00:00,Graphic Design,30,2017,2017
1262470,Corel Draw X8 Başlangıç Eğitimi (YENİ),https://www.udemy.com/coreldraw-x8-temel-egitimi-yeni/,True,65,1,0.0,66.0,Beginner Level,6.5,2017-06-21 19:35:10+00:00,Graphic Design,65,2017,2017
1164832,Formation Photoshop,https://www.udemy.com/formation-photoshop/,True,200,6,0.0,11.0,Beginner Level,1.0,2017-05-15 14:15:55+00:00,Graphic Design,1200,2017,2017
1126016,Portrait Typography in Photoshop - Anyone can do Typography,https://www.udemy.com/portrait-typography-in-photoshop-anyone-can-do-typography/,True,95,941,2.0,26.0,All Levels,2.5,2017-03-06 18:24:49+00:00,Graphic Design,89395,2017,2017
628786,Adobe Illustrator Advanced Vector Artwork,https://www.udemy.com/adobe-illustrator-advance-vector-artwork/,True,90,1538,117.0,74.0,All Levels,7.5,2017-02-06 23:07:33+00:00,Graphic Design,138420,2017,2017
1246518,Photoshop - Composição vintage,https://www.udemy.com/curso-de-photoshop-composicao-vintage/,True,30,35,4.0,9.0,All Levels,1.0,2017-06-12 13:12:54+00:00,Graphic Design,1050,2017,2017
1181652,Photoshop: Automatiza invitaciones con bloc de notas y Excel,https://www.udemy.com/curso-photoshop-automatiza-invitaciones-bloc-de-notas-excel/,True,30,86,2.0,18.0,All Levels,1.5,2017-04-20 14:26:50+00:00,Graphic Design,2580,2017,2017
1161864,Diseño impreso - Preimpresión para offset en Illustrator,https://www.udemy.com/diseno-impreso/,True,100,33,9.0,29.0,All Levels,1.5,2017-05-31 18:37:31+00:00,Graphic Design,3300,2017,2017
1163644,Master Terrazzo: Creating Vector Tiles with Adobe Illustrati,https://www.udemy.com/master-terrazzo/,True,20,2,1.0,11.0,Intermediate Level,1.0,2017-03-31 16:37:49+00:00,Graphic Design,40,2017,2017
1088924,Mastering Photoshop Elements 15 Made Easy Training Tutorial,https://www.udemy.com/mastering-photoshop-elements-15-made-easy-training-tutorial/,True,30,13,4.0,185.0,Beginner Level,6.5,2017-02-03 21:32:31+00:00,Graphic Design,390,2017,2017
1228900,Learn Professional Book-Cover Designing Photoshop 4 Beginner,https://www.udemy.com/learn-professional-book-cover-designing-photoshop/,True,200,6428,21.0,54.0,Beginner Level,3.0,2017-06-13 16:13:33+00:00,Graphic Design,1285600,2017,2017
933888,Adobe Illustrator: How to Draw Squared Animals Icons,https://www.udemy.com/adobe-illustrator-how-to-draw-squared-animals-icons/,True,180,2873,38.0,13.0,Beginner Level,0.533333333,2017-01-10 15:38:21+00:00,Graphic Design,517140,2017,2017
1195812,Getting Started With Digital Painting Using Krita,https://www.udemy.com/getting-started-with-digital-painting-using-krita/,True,20,1011,15.0,11.0,Beginner Level,0.6,2017-05-02 21:49:34+00:00,Graphic Design,20220,2017,2017
1163768,Fundamentals of Character Design: From Concept to Vector,https://www.udemy.com/fundamentals-of-character-design-from-concept-to-vector/,True,50,1452,10.0,11.0,Beginner Level,1.0,2017-04-01 03:45:46+00:00,Graphic Design,72600,2017,2017
1131780,Whiteboard Animation Beginner To Expert - In 1 Hour!,https://www.udemy.com/whiteboardanimation/,True,20,1343,25.0,16.0,All Levels,1.0,2017-03-14 20:52:30+00:00,Graphic Design,26860,2017,2017
1093760,Photoshop From Scratch to Logos Digital Drawing & Projects,https://www.udemy.com/photoshop-from-scratch-to-logos-digital-drawing-projects/,True,20,91,,21.0,Beginner Level,1.5,2017-05-12 17:56:59+00:00,Graphic Design,1820,2017,2017
1115504,How to Make Your Own Children's Interactive eBook!,https://www.udemy.com/make-your-own-childrens-interactive-picture-ebook/,True,95,33,2.0,17.0,Beginner Level,1.5,2017-02-17 23:41:59+00:00,Graphic Design,3135,2017,2017
1068664,Create a Majestic Bear on Adobe Illustrator,https://www.udemy.com/bear-adobe-illustrator/,True,55,3,0.0,10.0,All Levels,1.0,2017-05-02 20:44:42+00:00,Graphic Design,165,2017,2017
1136446,Adobe Illustrator CC Beginner,https://www.udemy.com/adobe-illustrator-beginner/,True,30,2,0.0,37.0,Beginner Level,4.0,2017-03-08 04:12:22+00:00,Graphic Design,60,2017,2017
1125728,Create Beveled Lettering in Adobe Illustrator,https://www.udemy.com/create-beveled-lettering/,True,20,2,0.0,8.0,Intermediate Level,0.583333333,2017-02-26 17:17:59+00:00,Graphic Design,40,2017,2017
1228708,Learn Adobe Illustrator and Premiere Pro in 1 hour,https://www.udemy.com/learn-adobe-illustrator-and-premiere-pro-in-1-hour/,True,20,1,0.0,19.0,All Levels,,2017-06-02 00:18:15+00:00,Graphic Design,20,2017,2017
1095488,Adobe photoshop The  Flying Land compositing,https://www.udemy.com/adobe-photoshop-the-flying-land-compositing/,True,70,2,0.0,23.0,All Levels,2.5,2017-02-20 16:40:15+00:00,Graphic Design,140,2017,2017
1125814,Mastering Text Animation in After Effect,https://www.udemy.com/master-text-animation-in-ae/,True,20,1,1.0,9.0,Intermediate Level,1.0,2017-02-26 19:49:26+00:00,Graphic Design,20,2017,2017
1105636,How to Design A 2D Character in Illustrator,https://www.udemy.com/2d-character-in-illustrator/,True,20,1,1.0,9.0,Beginner Level,1.0,2017-02-08 22:04:43+00:00,Graphic Design,20,2017,2017
1080584,Adobe Photoshop CC for Photographers Advanced,https://www.udemy.com/adobe-photoshop-cc-for-photographers-advanced/,True,30,1,0.0,43.0,Expert Level,2.5,2017-01-19 22:12:04+00:00,Graphic Design,30,2017,2017
1077836,Ecover Mastery in 30 Minutes with NO photoshop skills needed,https://www.udemy.com/ecover-mastery-in-30-minutes/,True,20,1,0.0,10.0,Beginner Level,0.633333333,2017-01-23 21:55:40+00:00,Graphic Design,20,2017,2017
1171720,Learn to Create Deliverable Brand Identity Package,https://www.udemy.com/learn-to-create-deliverable-brand-identity-package/,True,20,915,5.0,15.0,All Levels,1.0,2017-04-13 00:51:27+00:00,Graphic Design,18300,2017,2017
1091360,How to Draw Majestic Animals: Cats,https://www.udemy.com/draw-majestic-cats/,True,35,1356,4.0,11.0,All Levels,1.0,2017-02-23 23:09:23+00:00,Graphic Design,47460,2017,2017
1142428,Photoshop CC 2017 Full Course,https://www.udemy.com/photoshop-cc-2017-full-course/,True,90,655,18.0,150.0,Beginner Level,3.5,2017-04-25 17:12:10+00:00,Graphic Design,58950,2017,2017
1114164,Affinity Designer - making seamless patterns,https://www.udemy.com/affinity-designer-making-seamless-patterns/,True,20,35,13.0,11.0,All Levels,1.0,2017-02-20 17:28:21+00:00,Graphic Design,700,2017,2017
1127944,Designing With Halftones: Create a Dot Pattern Portrait!,https://www.udemy.com/halftones/,True,20,228,0.0,7.0,Intermediate Level,1.0,2017-05-22 17:05:39+00:00,Graphic Design,4560,2017,2017
1114470,Adobe Photoshop CS6 para Iniciantes,https://www.udemy.com/adobe-photoshop-cs6-para-iniciantes/,True,40,5,0.0,63.0,Beginner Level,7.0,2017-02-17 20:25:49+00:00,Graphic Design,200,2017,2017
1143148,PHOTOSHOP: Dessiner l'affiche du film Rogue One en style BD,https://www.udemy.com/photoshop-dessiner-laffiche-du-film-rogue-one-en-style-bd/,True,50,4,0.0,20.0,Intermediate Level,,2017-04-27 00:51:04+00:00,Graphic Design,200,2017,2017
1141560,Débuter avec KRITA,https://www.udemy.com/debuter-avec-krita/,True,25,3,0.0,14.0,Intermediate Level,2.0,2017-05-01 21:00:57+00:00,Graphic Design,75,2017,2017
1139792,会声会影深度教学,https://www.udemy.com/nice-ppt/,True,200,3,2.0,12.0,Beginner Level,0.6,2017-03-17 17:07:38+00:00,Graphic Design,600,2017,2017
1221032,Criando um poster com foto colagem digital,https://www.udemy.com/criando-poster-digital-foto-colagem/,True,25,1,,8.0,Beginner Level,0.683333333,2017-05-25 11:25:50+00:00,Graphic Design,25,2017,2017
1075366,Adobe InDesign CC 2017 Quick Start,https://www.udemy.com/adobe-indesign-cc-2017-quick-start/,True,35,2,0.0,29.0,Beginner Level,2.5,2017-04-17 22:36:55+00:00,Graphic Design,70,2017,2017
1164488,Interiores Sostenibles 101,https://www.udemy.com/interiores-sostenibles-101/,True,30,1,0.0,5.0,Beginner Level,1.0,2017-04-15 18:43:37+00:00,Graphic Design,30,2017,2017
1122306,Wordpress: Comment utiliser le thème FABLE,https://www.udemy.com/wordpress-comment-utiliser-le-theme-fable/,True,20,1,0.0,10.0,Beginner Level,0.65,2017-03-07 16:53:27+00:00,Graphic Design,20,2017,2017
1182330,Learn Logo Designing: 5 Types of Logo Designs in Illustrator,https://www.udemy.com/learn-logo-design-tutorial-in-illustrator-beginners/,True,30,106,2.0,19.0,Beginner Level,3.0,2017-05-09 19:00:35+00:00,Graphic Design,3180,2017,2017
987865,Make Patterns in Illustrator,https://www.udemy.com/make-patterns-in-illustrator/,True,20,0,0.0,32.0,Beginner Level,3.5,2017-05-25 15:31:11+00:00,Graphic Design,0,2017,2017
1252410,Beginners Guide to Kindle Ebook Covers Design With Fireworks,https://www.udemy.com/beginners-guide-to-kindle-ebook-covers-design-with-fireworks/,True,20,0,0.0,16.0,All Levels,1.5,2017-06-19 19:26:46+00:00,Graphic Design,0,2017,2017
1216554,Photoshop isn't like what you imagine A to Z .,https://www.udemy.com/photoshop-a-to-z/,True,35,343,0.0,24.0,All Levels,3.5,2017-07-06 03:32:48+00:00,Graphic Design,12005,2017,2017
1275872,The Complete Adobe Spark Course,https://www.udemy.com/the-complete-adobe-spark-course/,True,150,0,0.0,29.0,All Levels,2.0,2017-07-03 17:39:57+00:00,Graphic Design,0,2017,2017
1133764,The Art of Logo Design : Everything You Need to Know,https://www.udemy.com/the-art-of-logo-design/,True,20,0,,18.0,All Levels,1.0,2017-03-09 16:11:36+00:00,Graphic Design,0,2017,2017
1200856,Hand Lettering para Iniciantes,https://www.udemy.com/hand-lettering-para-iniciantes/,True,40,384,92.0,18.0,All Levels,0.716666667,2017-06-15 10:24:09+00:00,Graphic Design,15360,2017,2017
1226332,Aprende a utilizar Canva,https://www.udemy.com/aprende-a-utilizar-canva/,True,20,677,45.0,11.0,Beginner Level,0.666666667,2017-05-28 16:09:00+00:00,Graphic Design,13540,2017,2017
950894,photoshop - CURSO DE PHOTOSHOP DO BÁSICO AO AVANÇADO,https://www.udemy.com/photoshop-do-basico-ao-avancado/,True,100,1110,183.0,77.0,All Levels,10.0,2017-02-06 17:22:18+00:00,Graphic Design,111000,2017,2017
1245356,Photoshop - Revelando os segredos das Fusões,https://www.udemy.com/curso-de-photoshop-gratuito/,True,20,858,25.0,17.0,Expert Level,3.5,2017-06-08 11:10:08+00:00,Graphic Design,17160,2017,2017
1092766,Create Mobile App Design from Scratch in Photoshop,https://www.udemy.com/create-mobile-app-design-from-scratch-in-photoshop/,True,125,1359,7.0,24.0,Beginner Level,2.5,2017-02-01 04:40:24+00:00,Graphic Design,169875,2017,2017
1234108,How to Draw Majestic Animals: Dogs,https://www.udemy.com/how-to-draw-dogs/,True,35,1524,5.0,11.0,All Levels,1.0,2017-05-30 15:30:55+00:00,Graphic Design,53340,2017,2017
1068902,Learn How To Design a Logo in Adobe Illustrator in 30 Mins,https://www.udemy.com/30minlogo/,True,50,1270,53.0,14.0,Beginner Level,0.5,2017-01-16 22:00:29+00:00,Graphic Design,63500,2017,2017
1076222,The most popular techniques in Photoshop,https://www.udemy.com/the-most-popular-techniques-in-photoshop/,True,20,1753,18.0,15.0,Intermediate Level,1.0,2017-02-21 18:07:38+00:00,Graphic Design,35060,2017,2017
1013676,Adobe Illustrator CC 2017 for beginners,https://www.udemy.com/adobe-illustrator-cc-2017/,True,195,2489,39.0,12.0,Beginner Level,1.5,2017-01-31 22:13:11+00:00,Graphic Design,485355,2017,2017
1182900,How to Create awesome Cinema-graph With Adobe Photoshop?,https://www.udemy.com/how-to-create-awesome-cinema-graph-with-adobe-photoshop/,True,20,1602,8.0,16.0,Beginner Level,1.0,2017-05-07 16:32:00+00:00,Graphic Design,32040,2017,2017
1178226,Learn to Create a Mandala with Adobe Illustrator,https://www.udemy.com/learn-to-create-a-mandala-with-adobe-illustrator/,True,50,7,0.0,28.0,All Levels,4.5,2017-04-24 19:24:51+00:00,Graphic Design,350,2017,2017
1165268,15  Motion Graphic Elements in After Effect (Series 2),https://www.udemy.com/15-motion-graphic-elements-in-after-effect-series-2/,True,30,8,0.0,20.0,Intermediate Level,3.0,2017-04-11 04:27:34+00:00,Graphic Design,240,2017,2017
1133648,Fantasy map design,https://www.udemy.com/fantasy-map-design/,True,30,7,2.0,18.0,All Levels,2.5,2017-03-16 16:31:23+00:00,Graphic Design,210,2017,2017
1055424,Stencil - Simple Graphic Design For Entrepreneurs,https://www.udemy.com/stencil-graphic-design/,True,95,11,0.0,10.0,All Levels,1.0,2017-01-03 12:28:37+00:00,Graphic Design,1045,2017,2017
1153326,Getting the Life of an Instructional Designer,https://www.udemy.com/getting-the-life-of-an-instructional-designer/,True,40,5,0.0,16.0,All Levels,1.5,2017-05-01 00:12:09+00:00,Graphic Design,200,2017,2017
1104858,Photoshop Tools 101,https://www.udemy.com/photoshoptools101/,True,50,6,0.0,49.0,All Levels,3.0,2017-05-01 21:49:18+00:00,Graphic Design,300,2017,2017
1036766,How to Color Comic Books... with a Mouse,https://www.udemy.com/how-to-color-comic-books-with-a-mouse/,True,30,7,0.0,8.0,All Levels,2.0,2017-01-03 14:38:04+00:00,Graphic Design,210,2017,2017
1134692,Learn Inkscape : Design Logos and Game Arts,https://www.udemy.com/design-logos-and-game-arts-inkscape/,True,20,1675,20.0,12.0,Beginner Level,1.0,2017-03-15 16:46:00+00:00,Graphic Design,33500,2017,2017
1153710,Learn Adobe Photoshop from scratch to professional,https://www.udemy.com/learn-adobe-photoshop-hot-skill-of-today/,True,20,1276,3.0,19.0,Beginner Level,3.5,2017-04-05 21:50:14+00:00,Graphic Design,25520,2017,2017
1269190,7 Secrets To Designing In Black and White,https://www.udemy.com/secrets-to-designing-in-black-and-white/,True,100,1000,1.0,12.0,All Levels,1.5,2017-06-27 19:55:18+00:00,Graphic Design,100000,2017,2017
1164720,调色中级课程,https://www.udemy.com/ixlnjjvn/,True,200,5,3.0,7.0,Beginner Level,1.0,2017-03-31 17:19:38+00:00,Graphic Design,1000,2017,2017
1147664,Photoshop CC Eğitim Seti (YENİ),https://www.udemy.com/photoshop-cc-egitim-seti-yeni/,True,100,27,5.0,202.0,All Levels,16.0,2017-03-30 22:26:26+00:00,Graphic Design,2700,2017,2017
1246252,Aula de Photoshop - Aprenda como recortar imagens,https://www.udemy.com/aula-de-photoshop-aprenda-como-recortar-imagens/,True,65,15,1.0,14.0,Beginner Level,2.0,2017-07-03 00:56:30+00:00,Graphic Design,975,2017,2017
1158854,Affinity Designer for beginners,https://www.udemy.com/affinity-designer-for-beginners-dc/,True,20,30,6.0,23.0,Beginner Level,4.5,2017-05-01 20:48:32+00:00,Graphic Design,600,2017,2017
1146166,LaTeX A-Z: from beginner to advance in less than 3 hour,https://www.udemy.com/become-a-good-latex-user-to-create-professional-documents/,True,95,623,14.0,30.0,Beginner Level,3.0,2017-03-27 18:46:54+00:00,Graphic Design,59185,2017,2017
1190334,Course Bundle | Exploring Art : Silhouette & Linear Line Art,https://www.udemy.com/course-bundle-exploring-art-silhouette-linear-line-art/,True,80,827,1.0,15.0,All Levels,1.0,2017-04-24 16:52:39+00:00,Graphic Design,66160,2017,2017
1100628,Canva: Design and Sell Your Own Professional Canva Designs,https://www.udemy.com/canva-design-and-sell-your-own-professional-graphic-designs/,True,200,793,26.0,52.0,All Levels,3.0,2017-03-02 00:59:33+00:00,Graphic Design,158600,2017,2017
1164876,3DS MAX - Learn 3Ds MAX tutorial for Beginners in Urdu Hindi,https://www.udemy.com/learn-3ds-max-tutorial-for-beginners-in-urdu-hindi/,True,20,785,2.0,29.0,All Levels,4.5,2017-04-18 16:45:59+00:00,Graphic Design,15700,2017,2017
1046540,How to draw professional manga artwork by Punix,https://www.udemy.com/punix_drawface/,True,35,83,3.0,17.0,Beginner Level,1.5,2017-04-17 22:55:46+00:00,Graphic Design,2905,2017,2017
1083784,Crie seu Cartão de Visita no CorelDRAW X8,https://www.udemy.com/crie-seu-cartao-de-visita-no-coreldraw-x8/,True,20,28,3.0,38.0,Beginner Level,4.0,2017-03-02 17:04:04+00:00,Graphic Design,560,2017,2017
1092632,The Complete Motion Graphic Course,https://www.udemy.com/complete-motion-graphic-course/,True,65,50,6.0,115.0,All Levels,9.5,2017-02-01 23:42:53+00:00,Graphic Design,3250,2017,2017
1249378,AutoCAD Course - Learn Online AutoCAD in Urdu Hindi,https://www.udemy.com/autocad-course-in-urdu-hindi/,False,0,105,2.0,22.0,All Levels,2.0,2017-06-13 17:32:48+00:00,Graphic Design,0,2017,2017
1240730,Architectural Drawing For Creatives,https://www.udemy.com/architectural-drawing-for-website-and-logo-designers/,True,195,5,0.0,156.0,All Levels,24.0,2017-06-21 15:35:08+00:00,Graphic Design,975,2017,2017
1236254,Character Design,https://www.udemy.com/character-design/,True,75,5,0.0,24.0,Intermediate Level,2.0,2017-05-31 18:31:33+00:00,Graphic Design,375,2017,2017
1201118,Icon Design Masterclass: Learn Icon Design Principles,https://www.udemy.com/icon-design-masterclass-learn-icon-design-principles/,True,40,6,0.0,15.0,Beginner Level,2.5,2017-05-05 17:05:21+00:00,Graphic Design,240,2017,2017
1227748,create stunning Photoshop compositions in minutes,https://www.udemy.com/create-impressive-photoshop-compositions-in-minutes/,True,20,5,0.0,29.0,All Levels,2.0,2017-06-07 19:24:37+00:00,Graphic Design,100,2017,2017
1258402,Canva Complete Course For Graphics Design | 20 Projects,https://www.udemy.com/canva-course-graphics-design/,True,20,3,3.0,27.0,All Levels,2.5,2017-06-27 15:22:40+00:00,Graphic Design,60,2017,2017
1089062,Add realistic car paint to your pencil drawing in Photoshop!,https://www.udemy.com/colorize-your-pencil-drawing-in-photoshop/,True,25,17,3.0,8.0,Beginner Level,1.0,2017-02-02 19:03:50+00:00,Graphic Design,425,2017,2017
709160,T-Shirt Sales - Merch By Amazon Profit Formula With Canva,https://www.udemy.com/merch-by-amazon-quick-start-t-shirt-sales-using-canva-design/,True,20,380,,26.0,All Levels,1.0,2017-06-26 18:13:55+00:00,Graphic Design,7600,2017,2017
1133716,Adobe Illustrator CC Advanced,https://www.udemy.com/adobe-illustrator-advanced/,True,30,11,1.0,,Beginner Level,1.5,2017-03-08 03:16:33+00:00,Graphic Design,330,2017,2017
1143032,Silhouettes that Sells,https://www.udemy.com/silhouettes-that-sells/,True,25,9,1.0,13.0,Beginner Level,1.0,2017-03-23 21:08:59+00:00,Graphic Design,225,2017,2017
1257976,Your First 10 Guitar Lessons - Learn how to play guitar,https://www.udemy.com/your-first-10-guitar-lessons-learn-how-to-play-guitar/,False,0,924,4.0,18.0,Beginner Level,1.0,2017-06-29 00:29:36+00:00,Musical Instruments,0,2017,2017
1253224,Pentatonic Scale Crash Course for Bass Guitar,https://www.udemy.com/pentatonic-scale-crash-course-for-bass-guitar/,False,0,898,6.0,24.0,Intermediate Level,1.0,2017-06-15 18:35:07+00:00,Musical Instruments,0,2017,2017
1048302,Learn Travis Picking From Scratch,https://www.udemy.com/learn-travis-picking-from-scratch/,True,40,219,30.0,25.0,Intermediate Level,1.5,2017-01-01 22:17:22+00:00,Musical Instruments,8760,2017,2017
